Fecha,Semana,Mes,Dia,Anio
23/05/2019,21,5,23,2019
24/05/2019,21,5,24,2019
25/05/2019,21,5,25,2019
26/05/2019,21,5,26,2019
27/05/2019,22,5,27,2019
28/05/2019,22,5,28,2019
29/05/2019,22,5,29,2019
30/05/2019,22,5,30,2019
31/05/2019,22,5,31,2019
01/06/2019,22,6,1,2019
02/06/2019,22,6,2,2019
03/06/2019,23,6,3,2019
04/06/2019,23,6,4,2019
05/06/2019,23,6,5,2019
06/06/2019,23,6,6,2019
07/06/2019,23,6,7,2019
08/06/2019,23,6,8,2019
09/06/2019,23,6,9,2019
10/06/2019,24,6,10,2019
11/06/2019,24,6,11,2019
12/06/2019,24,6,12,2019
13/06/2019,24,6,13,2019
14/06/2019,24,6,14,2019
15/06/2019,24,6,15,2019
16/06/2019,24,6,16,2019
17/06/2019,25,6,17,2019
18/06/2019,25,6,18,2019
19/06/2019,25,6,19,2019
20/06/2019,25,6,20,2019
21/06/2019,25,6,21,2019
22/06/2019,25,6,22,2019
23/06/2019,25,6,23,2019
24/06/2019,26,6,24,2019
25/06/2019,26,6,25,2019
26/06/2019,26,6,26,2019
27/06/2019,26,6,27,2019
28/06/2019,26,6,28,2019
29/06/2019,26,6,29,2019
30/06/2019,26,6,30,2019
01/07/2019,27,7,1,2019
02/07/2019,27,7,2,2019
03/07/2019,27,7,3,2019
04/07/2019,27,7,4,2019
05/07/2019,27,7,5,2019
06/07/2019,27,7,6,2019
07/07/2019,27,7,7,2019
08/07/2019,28,7,8,2019
09/07/2019,28,7,9,2019
10/07/2019,28,7,10,2019
11/07/2019,28,7,11,2019
12/07/2019,28,7,12,2019
13/07/2019,28,7,13,2019
14/07/2019,28,7,14,2019
15/07/2019,29,7,15,2019
16/07/2019,29,7,16,2019
17/07/2019,29,7,17,2019
18/07/2019,29,7,18,2019
19/07/2019,29,7,19,2019
20/07/2019,29,7,20,2019
21/07/2019,29,7,21,2019
22/07/2019,30,7,22,2019
23/07/2019,30,7,23,2019
24/07/2019,30,7,24,2019
25/07/2019,30,7,25,2019
26/07/2019,30,7,26,2019
27/07/2019,30,7,27,2019
28/07/2019,30,7,28,2019
29/07/2019,31,7,29,2019
30/07/2019,31,7,30,2019
31/07/2019,31,7,31,2019
01/08/2019,31,8,1,2019
02/08/2019,31,8,2,2019
03/08/2019,31,8,3,2019
04/08/2019,31,8,4,2019
05/08/2019,32,8,5,2019
06/08/2019,32,8,6,2019
07/08/2019,32,8,7,2019
08/08/2019,32,8,8,2019
09/08/2019,32,8,9,2019
10/08/2019,32,8,10,2019
11/08/2019,32,8,11,2019
12/08/2019,33,8,12,2019
13/08/2019,33,8,13,2019
14/08/2019,33,8,14,2019
15/08/2019,33,8,15,2019
16/08/2019,33,8,16,2019
17/08/2019,33,8,17,2019
18/08/2019,33,8,18,2019
19/08/2019,34,8,19,2019
20/08/2019,34,8,20,2019
21/08/2019,34,8,21,2019
22/08/2019,34,8,22,2019
23/08/2019,34,8,23,2019
24/08/2019,34,8,24,2019
25/08/2019,34,8,25,2019
26/08/2019,35,8,26,2019
27/08/2019,35,8,27,2019
28/08/2019,35,8,28,2019
29/08/2019,35,8,29,2019
30/08/2019,35,8,30,2019
31/08/2019,35,8,31,2019
01/09/2019,35,9,1,2019
02/09/2019,36,9,2,2019
03/09/2019,36,9,3,2019
04/09/2019,36,9,4,2019
05/09/2019,36,9,5,2019
06/09/2019,36,9,6,2019
07/09/2019,36,9,7,2019
08/09/2019,36,9,8,2019
09/09/2019,37,9,9,2019
10/09/2019,37,9,10,2019
11/09/2019,37,9,11,2019
12/09/2019,37,9,12,2019
13/09/2019,37,9,13,2019
14/09/2019,37,9,14,2019
15/09/2019,37,9,15,2019
16/09/2019,38,9,16,2019
17/09/2019,38,9,17,2019
18/09/2019,38,9,18,2019
19/09/2019,38,9,19,2019
20/09/2019,38,9,20,2019
21/09/2019,38,9,21,2019
22/09/2019,38,9,22,2019
23/09/2019,39,9,23,2019
24/09/2019,39,9,24,2019
25/09/2019,39,9,25,2019
26/09/2019,39,9,26,2019
27/09/2019,39,9,27,2019
28/09/2019,39,9,28,2019
29/09/2019,39,9,29,2019
30/09/2019,40,9,30,2019
01/10/2019,40,10,1,2019
02/10/2019,40,10,2,2019
03/10/2019,40,10,3,2019
04/10/2019,40,10,4,2019
05/10/2019,40,10,5,2019
06/10/2019,40,10,6,2019
07/10/2019,41,10,7,2019
08/10/2019,41,10,8,2019
09/10/2019,41,10,9,2019
10/10/2019,41,10,10,2019
11/10/2019,41,10,11,2019
12/10/2019,41,10,12,2019
13/10/2019,41,10,13,2019
14/10/2019,42,10,14,2019
15/10/2019,42,10,15,2019
16/10/2019,42,10,16,2019
17/10/2019,42,10,17,2019
18/10/2019,42,10,18,2019
19/10/2019,42,10,19,2019
20/10/2019,42,10,20,2019
21/10/2019,43,10,21,2019
22/10/2019,43,10,22,2019
23/10/2019,43,10,23,2019
24/10/2019,43,10,24,2019
25/10/2019,43,10,25,2019
26/10/2019,43,10,26,2019
27/10/2019,43,10,27,2019
28/10/2019,44,10,28,2019
29/10/2019,44,10,29,2019
30/10/2019,44,10,30,2019
31/10/2019,44,10,31,2019
01/11/2019,44,11,1,2019
02/11/2019,44,11,2,2019
03/11/2019,44,11,3,2019
04/11/2019,45,11,4,2019
05/11/2019,45,11,5,2019
06/11/2019,45,11,6,2019
07/11/2019,45,11,7,2019
08/11/2019,45,11,8,2019
09/11/2019,45,11,9,2019
10/11/2019,45,11,10,2019
11/11/2019,46,11,11,2019
12/11/2019,46,11,12,2019
13/11/2019,46,11,13,2019
14/11/2019,46,11,14,2019
15/11/2019,46,11,15,2019
16/11/2019,46,11,16,2019
17/11/2019,46,11,17,2019
18/11/2019,47,11,18,2019
19/11/2019,47,11,19,2019
20/11/2019,47,11,20,2019
21/11/2019,47,11,21,2019
22/11/2019,47,11,22,2019
23/11/2019,47,11,23,2019
24/11/2019,47,11,24,2019
25/11/2019,48,11,25,2019
26/11/2019,48,11,26,2019
27/11/2019,48,11,27,2019
28/11/2019,48,11,28,2019
29/11/2019,48,11,29,2019
30/11/2019,48,11,30,2019
01/12/2019,48,12,1,2019
02/12/2019,49,12,2,2019
03/12/2019,49,12,3,2019
04/12/2019,49,12,4,2019
05/12/2019,49,12,5,2019
06/12/2019,49,12,6,2019
07/12/2019,49,12,7,2019
08/12/2019,49,12,8,2019
09/12/2019,50,12,9,2019
10/12/2019,50,12,10,2019
11/12/2019,50,12,11,2019
12/12/2019,50,12,12,2019
13/12/2019,50,12,13,2019
14/12/2019,50,12,14,2019
15/12/2019,50,12,15,2019
16/12/2019,51,12,16,2019
17/12/2019,51,12,17,2019
18/12/2019,51,12,18,2019
19/12/2019,51,12,19,2019
20/12/2019,51,12,20,2019
21/12/2019,51,12,21,2019
22/12/2019,51,12,22,2019
23/12/2019,52,12,23,2019
24/12/2019,52,12,24,2019
25/12/2019,52,12,25,2019
26/12/2019,52,12,26,2019
27/12/2019,52,12,27,2019
28/12/2019,52,12,28,2019
29/12/2019,52,12,29,2019
30/12/2019,1,12,30,2019
31/12/2019,1,12,31,2019
01/01/2020,1,1,1,2020
02/01/2020,1,1,2,2020
03/01/2020,1,1,3,2020
04/01/2020,1,1,4,2020
05/01/2020,1,1,5,2020
06/01/2020,2,1,6,2020
07/01/2020,2,1,7,2020
08/01/2020,2,1,8,2020
09/01/2020,2,1,9,2020
10/01/2020,2,1,10,2020
11/01/2020,2,1,11,2020
12/01/2020,2,1,12,2020
13/01/2020,3,1,13,2020
14/01/2020,3,1,14,2020
15/01/2020,3,1,15,2020
16/01/2020,3,1,16,2020
17/01/2020,3,1,17,2020
18/01/2020,3,1,18,2020
19/01/2020,3,1,19,2020
20/01/2020,4,1,20,2020
21/01/2020,4,1,21,2020
22/01/2020,4,1,22,2020
23/01/2020,4,1,23,2020
24/01/2020,4,1,24,2020
25/01/2020,4,1,25,2020
26/01/2020,4,1,26,2020
27/01/2020,5,1,27,2020
28/01/2020,5,1,28,2020
29/01/2020,5,1,29,2020
30/01/2020,5,1,30,2020
31/01/2020,5,1,31,2020
01/02/2020,5,2,1,2020
02/02/2020,5,2,2,2020
03/02/2020,6,2,3,2020
04/02/2020,6,2,4,2020
05/02/2020,6,2,5,2020
06/02/2020,6,2,6,2020
07/02/2020,6,2,7,2020
08/02/2020,6,2,8,2020
09/02/2020,6,2,9,2020
10/02/2020,7,2,10,2020
11/02/2020,7,2,11,2020
12/02/2020,7,2,12,2020
13/02/2020,7,2,13,2020
14/02/2020,7,2,14,2020
15/02/2020,7,2,15,2020
16/02/2020,7,2,16,2020
17/02/2020,8,2,17,2020
18/02/2020,8,2,18,2020
19/02/2020,8,2,19,2020
20/02/2020,8,2,20,2020
21/02/2020,8,2,21,2020
22/02/2020,8,2,22,2020
23/02/2020,8,2,23,2020
24/02/2020,9,2,24,2020
25/02/2020,9,2,25,2020
26/02/2020,9,2,26,2020
27/02/2020,9,2,27,2020
28/02/2020,9,2,28,2020
29/02/2020,9,2,29,2020
01/03/2020,9,3,1,2020
02/03/2020,10,3,2,2020
03/03/2020,10,3,3,2020
04/03/2020,10,3,4,2020
05/03/2020,10,3,5,2020
06/03/2020,10,3,6,2020
07/03/2020,10,3,7,2020
08/03/2020,10,3,8,2020
09/03/2020,11,3,9,2020
10/03/2020,11,3,10,2020
11/03/2020,11,3,11,2020
12/03/2020,11,3,12,2020
13/03/2020,11,3,13,2020
14/03/2020,11,3,14,2020
15/03/2020,11,3,15,2020
16/03/2020,12,3,16,2020
17/03/2020,12,3,17,2020
18/03/2020,12,3,18,2020
19/03/2020,12,3,19,2020
20/03/2020,12,3,20,2020
21/03/2020,12,3,21,2020
22/03/2020,12,3,22,2020
23/03/2020,13,3,23,2020
24/03/2020,13,3,24,2020
25/03/2020,13,3,25,2020
26/03/2020,13,3,26,2020
27/03/2020,13,3,27,2020
28/03/2020,13,3,28,2020
29/03/2020,13,3,29,2020
30/03/2020,14,3,30,2020
31/03/2020,14,3,31,2020
01/04/2020,14,4,1,2020
02/04/2020,14,4,2,2020
03/04/2020,14,4,3,2020
04/04/2020,14,4,4,2020
05/04/2020,14,4,5,2020
06/04/2020,15,4,6,2020
07/04/2020,15,4,7,2020
08/04/2020,15,4,8,2020
09/04/2020,15,4,9,2020
10/04/2020,15,4,10,2020
11/04/2020,15,4,11,2020
12/04/2020,15,4,12,2020
13/04/2020,16,4,13,2020
14/04/2020,16,4,14,2020
15/04/2020,16,4,15,2020
16/04/2020,16,4,16,2020
17/04/2020,16,4,17,2020
18/04/2020,16,4,18,2020
19/04/2020,16,4,19,2020
20/04/2020,17,4,20,2020
21/04/2020,17,4,21,2020
22/04/2020,17,4,22,2020
23/04/2020,17,4,23,2020
24/04/2020,17,4,24,2020
25/04/2020,17,4,25,2020
26/04/2020,17,4,26,2020
27/04/2020,18,4,27,2020
28/04/2020,18,4,28,2020
29/04/2020,18,4,29,2020
30/04/2020,18,4,30,2020
01/05/2020,18,5,1,2020
02/05/2020,18,5,2,2020
03/05/2020,18,5,3,2020
04/05/2020,19,5,4,2020
05/05/2020,19,5,5,2020
06/05/2020,19,5,6,2020
07/05/2020,19,5,7,2020
